666.874	352.4844	289.3250	3485.99	
666.874	352.4844	289.2500	3485.99	
666.875	352.4844	289.2500	3485.99	
666.875	352.4844	289.2000	3485.99	
666.875	352.4844	289.2250	3485.99	
666.875	352.4844	289.2500	3485.99	
666.876	352.4844	289.2000	3485.98	
666.876	352.4844	289.2250	3486.00	
666.876	352.4844	289.2000	3486.00	
666.877	352.4844	289.1750	3485.99	
666.877	352.4844	289.1750	3485.99	
666.877	352.4844	289.1500	3485.99	
666.877	352.4844	289.1250	3485.99	
666.878	352.4844	289.1750	3485.99	
666.878	352.4844	289.1250	3485.99	
666.878	352.4844	289.2000	3485.99	
666.879	352.4844	289.2000	3485.98	
666.879	352.4844	289.3000	3485.98	
666.879	352.4844	289.3750	3486.00	
666.880	352.4844	289.3750	3485.99	
666.880	352.4844	289.3750	3485.99	
666.880	352.4844	289.4250	3485.99	
666.880	352.4844	289.5000	3485.99	
666.880	352.4844	289.5250	3485.99	
666.881	352.4844	289.4500	3485.99	
666.881	352.4844	289.4500	3485.99	
666.881	352.4844	289.4500	3485.99	
666.882	352.4844	289.4000	3485.98	
666.882	352.4844	289.4000	3485.98	
666.882	352.4844	289.2500	3486.00	
666.883	352.4844	289.2500	3486.00	
666.883	352.4844	289.1500	3486.00	
666.883	352.4844	289.0000	3486.00	
666.883	352.4844	289.0000	3486.00	
666.884	352.4844	288.9250	3485.99	
666.884	352.4844	288.9250	3485.99	
666.884	352.4844	288.8500	3485.99	
666.884	352.4844	289.0000	3485.99	
666.885	352.4844	289.0500	3485.98	
666.885	352.4844	289.1000	3485.98	
666.885	352.4844	289.2750	3486.00	
666.886	352.4844	289.2500	3486.00	
666.886	352.4844	289.3500	3486.00	
666.886	352.4844	289.3750	3486.00	
666.886	352.4844	289.3750	3486.00	
666.887	352.4844	289.2750	3485.99	
666.887	352.4844	289.2250	3485.99	
666.887	352.4844	289.1250	3485.99	
666.887	352.4844	289.0500	3485.99	
666.888	352.4844	288.9750	3485.99	
666.888	352.4844	288.9750	3485.99	
666.889	352.4844	289.0000	3486.00	
666.889	352.4844	289.0000	3486.00	
666.889	352.4844	289.1000	3486.00	
666.889	352.4844	289.2000	3486.00	
666.890	352.4844	289.2250	3485.99	
666.890	352.4844	289.3250	3485.99	
666.890	352.4844	289.4000	3485.99	
666.890	352.4844	289.4250	3485.99	
666.890	352.4844	289.4000	3485.99	
666.891	352.4844	289.3750	3485.99	
666.891	352.4844	289.3750	3485.99	
666.892	352.4844	289.2500	3486.00	
666.892	352.4844	289.1250	3486.00	
666.892	352.4844	289.0500	3486.00	
666.892	352.4844	288.9750	3486.00	
666.893	352.4844	289.0250	3485.99	
666.893	352.4844	289.0500	3485.99	
666.893	352.4844	289.0500	3485.99	
666.893	352.4844	289.0250	3485.99	
666.894	352.4844	289.0750	3485.99	
666.894	352.4844	289.1250	3485.99	
666.894	352.4844	289.1500	3485.99	
666.895	352.4844	289.2250	3486.00	
666.895	352.4844	289.3750	3486.00	
666.895	352.4844	289.4000	3486.00	
666.895	352.4844	289.3750	3486.00	
666.896	352.4844	289.4250	3485.99	
666.896	352.4844	289.3500	3485.99	
666.896	352.4844	289.3750	3485.99	
666.896	352.4844	289.2750	3485.99	
666.897	352.4844	289.3250	3485.99	
666.897	352.4844	289.3000	3485.99	
666.897	352.4844	289.3250	3485.99	
666.898	352.4844	289.2500	3486.00	
666.898	352.4844	289.2000	3486.00	
666.898	352.4844	289.0750	3486.00	
666.899	352.4844	289.0500	3485.99	
666.899	352.4844	289.0500	3485.99	
666.899	352.4844	288.9750	3485.99	
666.899	352.4844	288.9000	3485.99	
666.900	352.4844	288.9500	3485.99	
666.900	352.4844	288.9500	3485.99	
666.900	352.4844	289.0000	3485.99	
666.900	352.4844	288.9500	3485.99	
666.901	352.4844	289.0250	3486.00	
666.901	352.4844	288.9750	3486.00	
666.901	352.5000	288.9500	3486.00	
666.902	352.4844	288.8750	3485.99	
666.902	352.5000	288.9500	3485.99	
666.902	352.4844	288.9500	3485.99	
666.902	352.4844	288.9500	3485.99	
666.903	352.4844	289.0000	3485.99	
666.903	352.4844	289.0250	3485.99	
666.903	352.4844	289.0250	3485.99	
666.903	352.4844	289.0000	3485.99	
666.904	352.4844	289.0750	3486.00	
666.904	352.4844	289.1000	3486.00	
666.904	352.4844	289.1250	3486.00	
666.905	352.4844	289.1000	3486.00	
666.905	352.4844	289.1000	3486.00	
666.905	352.4844	289.1250	3486.00	
666.905	352.4844	289.1500	3486.00	
666.906	352.4844	289.2250	3485.99	
666.906	352.4844	289.2500	3485.99	
666.906	352.4844	289.2500	3485.99	
666.906	352.4844	289.2500	3485.99	
666.907	352.4844	289.3000	3486.00	
666.907	352.4844	289.2500	3486.00	
666.907	352.4844	289.1750	3486.00	
666.908	352.4844	289.2000	3486.00	
666.908	352.4844	289.1250	3486.00	
666.908	352.4844	289.1000	3486.00	
666.909	352.4844	289.0250	3485.99	
666.909	352.4844	288.9250	3485.99	
666.909	352.5000	288.8750	3485.99	
666.909	352.5000	288.8750	3485.99	
666.909	352.5000	288.8000	3485.99	
666.910	352.5000	288.6750	3486.00	
666.910	352.4844	288.7000	3486.00	
666.910	352.4844	288.7750	3486.00	
666.911	352.5000	288.8000	3486.00	
666.911	352.4844	288.8750	3486.00	
666.911	352.4844	288.9750	3486.00	
666.912	352.4844	289.0000	3485.99	
666.912	352.4844	289.1250	3485.99	
666.912	352.4844	289.1000	3485.99	
666.912	352.4844	289.2000	3485.99	
666.913	352.4844	289.1750	3485.99	
666.913	352.4844	289.1750	3486.00	
666.913	352.4844	289.1750	3486.00	
666.914	352.4844	289.0750	3486.00	
666.914	352.4844	289.0750	3486.00	
666.914	352.4844	289.0000	3486.00	
666.914	352.5000	288.9000	3486.00	
666.915	352.5000	288.8500	3485.99	
666.915	352.5000	288.8250	3485.99	
666.915	352.5000	288.8250	3485.99	
666.915	352.4844	288.9000	3485.99	
666.916	352.4844	288.9000	3485.99	
666.916	352.4844	288.8500	3486.00	
666.916	352.4844	288.9250	3486.00	
666.917	352.4844	288.9750	3486.00	
666.917	352.4844	289.0750	3486.00	
666.917	352.4844	289.1500	3486.00	
666.917	352.4844	289.1000	3486.00	
666.918	352.4844	289.1500	3485.99	
666.918	352.4844	289.2000	3485.99	
666.918	352.4844	289.1750	3485.99	
666.919	352.5000	289.1000	3485.99	
666.919	352.4844	289.0250	3485.99	
666.919	352.5000	289.0000	3486.01	
666.919	352.5000	288.9750	3486.01	
666.920	352.4844	288.8750	3486.00	
666.920	352.5000	288.8500	3486.00	
666.920	352.4844	288.8500	3486.00	
666.920	352.5000	288.8250	3486.00	
666.921	352.5000	288.7500	3485.99	
666.921	352.5000	288.6750	3485.99	
666.921	352.4844	288.7000	3485.99	
666.922	352.5000	288.7250	3485.99	
666.922	352.5000	288.7250	3485.99	
666.922	352.5000	288.6500	3486.01	
666.923	352.5000	288.6000	3486.00	
666.923	352.5000	288.6250	3486.00	
666.923	352.5000	288.6500	3486.00	
666.923	352.5000	288.6250	3486.00	
666.924	352.5000	288.7000	3486.00	
666.924	352.5000	288.7250	3486.00	
666.924	352.5000	288.7000	3486.00	
666.924	352.5000	288.7000	3486.00	
666.925	352.5000	288.7500	3485.99	
666.925	352.5000	288.7750	3485.99	
666.925	352.4844	288.7750	3486.01	
666.926	352.4844	288.7250	3486.00	
666.926	352.5000	288.7000	3486.00	
666.926	352.5000	288.6750	3486.00	
666.926	352.4844	288.7000	3486.00	
666.927	352.5000	288.7250	3486.00	
666.927	352.5000	288.6250	3486.00	
666.927	352.5000	288.6500	3486.00	
666.927	352.4844	288.6250	3486.00	
666.928	352.4844	288.7000	3485.99	
666.928	352.4844	288.7250	3485.99	
666.928	352.5000	288.7500	3486.01	
666.929	352.5000	288.7250	3486.00	
666.929	352.5000	288.6750	3486.00	
666.929	352.5000	288.7000	3486.00	
666.929	352.4844	288.7500	3486.00	
666.930	352.5000	288.8250	3486.00	
666.930	352.4844	288.9000	3486.00	
666.930	352.4844	288.9250	3486.00	
666.930	352.4844	288.9250	3486.00	
666.931	352.4844	288.9750	3485.99	
666.931	352.4844	289.0750	3485.99	
666.932	352.4844	289.1000	3486.00	
666.932	352.4844	289.0250	3486.00	
666.932	352.4844	288.9750	3486.00	
666.932	352.4844	289.0250	3486.00	
666.932	352.4844	289.0000	3486.00	
666.933	352.4844	288.9500	3486.00	
666.933	352.4844	288.8500	3486.00	
666.933	352.4844	288.8250	3486.00	
666.933	352.5000	288.7750	3486.00	
666.934	352.5000	288.7000	3485.99	
666.934	352.5000	288.7000	3485.99	
666.935	352.5000	288.6500	3486.00	
666.935	352.5000	288.6250	3486.00	
666.935	352.5000	288.5500	3486.00	
666.935	352.5000	288.6750	3486.00	
666.936	352.5000	288.7500	3486.00	
666.936	352.5000	288.8000	3486.00	
666.936	352.4844	288.9000	3486.00	
666.936	352.4844	289.0000	3486.00	
666.937	352.5000	289.0000	3485.99	
666.937	352.4844	289.0500	3485.99	
666.937	352.4844	289.0750	3485.99	
666.938	352.4844	288.9500	3486.00	
666.938	352.4844	288.8500	3486.00	
666.938	352.4844	288.8500	3486.00	
666.938	352.5000	288.7500	3486.00	
666.939	352.5000	288.6250	3486.00	
666.939	352.5000	288.6250	3486.00	
666.939	352.5000	288.6750	3486.00	
666.939	352.5000	288.7000	3486.00	
666.940	352.4844	288.7750	3485.99	
666.940	352.5000	288.7750	3485.99	
666.940	352.4844	288.8250	3485.99	
666.941	352.4844	288.9500	3486.01	
666.941	352.4844	289.0250	3486.01	
666.941	352.4844	289.0250	3486.01	
666.942	352.4844	289.0250	3486.00	
666.942	352.5000	288.9750	3486.00	
666.942	352.4844	288.9250	3486.00	
666.942	352.5000	288.8750	3486.00	
666.942	352.4844	288.8000	3486.00	
666.943	352.5000	288.7000	3486.00	
666.943	352.5000	288.6500	3486.00	
666.943	352.5000	288.5500	3486.00	
666.944	352.5000	288.5000	3486.01	
666.944	352.5000	288.5500	3486.01	
666.944	352.5000	288.4500	3486.01	
666.945	352.4844	288.5000	3486.00	
666.945	352.5000	288.5500	3486.00	
666.945	352.5000	288.5750	3486.00	
666.945	352.5000	288.6250	3486.00	
666.946	352.5000	288.7250	3486.00	
666.946	352.4844	288.7000	3486.00	
666.946	352.5000	288.8750	3486.00	
666.946	352.4844	288.9250	3486.00	
666.947	352.5000	289.0250	3486.01	
666.947	352.4844	289.0250	3486.01	
666.947	352.5000	288.9750	3486.01	
666.948	352.4844	288.9250	3486.00	
666.948	352.4844	288.9500	3486.00	
666.948	352.4844	288.9250	3486.00	
666.948	352.4844	288.9250	3486.00	
666.949	352.4844	288.9500	3486.00	
666.949	352.4844	288.9750	3486.00	
666.949	352.4844	289.0250	3486.00	
666.949	352.4844	288.8750	3486.00	
666.950	352.4844	288.8750	3486.01	
666.950	352.4844	288.8250	3486.01	
666.950	352.4844	288.9250	3486.01	
666.951	352.5000	288.8750	3486.00	
666.951	352.4844	288.8750	3486.00	
666.951	352.4844	288.8500	3486.00	
666.951	352.4844	288.9750	3486.00	
666.952	352.4844	288.9500	3486.00	
666.952	352.4844	288.9750	3486.00	
666.952	352.4844	288.9000	3486.00	
666.952	352.5000	288.9250	3486.00	
666.953	352.4844	288.9500	3486.01	
666.953	352.4844	288.9750	3486.01	
666.953	352.4844	288.9250	3486.01	
666.954	352.4844	288.9250	3486.00	
666.954	352.5000	288.8250	3486.00	
666.954	352.4844	288.8500	3486.00	
666.955	352.4844	288.8250	3486.00	
666.955	352.4844	288.8500	3486.00	
666.955	352.5000	288.7500	3486.00	
666.955	352.5000	288.7500	3486.00	
666.955	352.5000	288.6250	3486.00	
666.956	352.5000	288.5750	3486.01	
666.956	352.5000	288.4500	3486.01	
666.957	352.5000	288.4750	3486.00	
666.957	352.5000	288.4250	3486.00	
666.957	352.5000	288.4500	3486.00	
666.957	352.5000	288.4500	3486.00	
666.958	352.5000	288.4500	3486.00	
666.958	352.5000	288.4500	3486.00	
666.958	352.5000	288.5250	3486.00	
666.958	352.5000	288.6000	3486.00	
666.959	352.5000	288.6500	3485.99	
666.959	352.5000	288.8750	3486.01	
666.959	352.4844	288.9000	3486.01	
666.960	352.4844	288.9500	3486.01	
666.960	352.4844	289.0250	3486.01	
666.960	352.5000	288.9250	3486.01	
666.960	352.4844	288.8750	3486.01	
666.961	352.5000	288.7750	3486.00	
666.961	352.5000	288.6500	3486.00	
666.961	352.5000	288.6750	3486.00	
666.961	352.5000	288.5500	3486.00	
666.962	352.5000	288.5750	3485.99	
666.962	352.4844	288.6750	3486.01	
666.962	352.4844	288.8250	3486.01	
666.963	352.5000	288.9500	3486.01	
666.963	352.4844	288.9500	3486.01	
666.963	352.4844	289.0250	3486.01	
666.963	352.4844	289.1000	3486.01	
666.964	352.4844	289.1500	3486.00	
666.964	352.4844	289.1000	3486.00	
666.964	352.4844	289.0750	3486.00	
666.965	352.4844	289.0500	3486.00	
666.965	352.5000	288.9250	3486.00	
666.965	352.5000	288.6500	3486.01	
666.965	352.5000	288.6500	3486.01	
666.966	352.5000	288.6000	3486.01	
666.966	352.5000	288.5000	3486.01	
666.966	352.4844	288.4750	3486.01	
666.967	352.5000	288.5500	3486.00	
666.967	352.4844	288.6000	3486.00	
666.967	352.5000	288.6250	3486.00	
666.967	352.4844	288.7000	3486.00	
666.968	352.5000	288.7250	3486.00	
666.968	352.5000	288.7250	3486.00	
666.968	352.5000	288.7500	3486.01	
666.969	352.5000	288.6250	3486.01	
666.969	352.5000	288.5000	3486.01	
666.969	352.5000	288.4500	3486.01	
666.969	352.5000	288.4000	3486.01	
666.970	352.5000	288.4000	3486.00	
666.970	352.5000	288.4250	3486.00	
666.970	352.5000	288.4250	3486.00	
666.970	352.5000	288.4500	3486.00	
666.971	352.5000	288.4500	3486.00	
666.971	352.5000	288.4500	3486.00	
666.971	352.4844	288.5750	3486.01	
666.972	352.4844	288.6500	3486.01	
666.972	352.4844	288.7500	3486.01	
666.972	352.5000	288.8000	3486.01	
666.972	352.4844	288.8250	3486.01	
666.973	352.4844	288.9250	3486.00	
666.973	352.5000	288.9000	3486.00	
666.973	352.4844	288.9000	3486.00	
666.973	352.4844	288.9500	3486.00	
666.974	352.5000	288.9250	3486.00	
666.974	352.5000	288.9250	3486.00	
666.974	352.4844	288.7750	3486.01	
666.975	352.5000	288.7750	3486.01	
666.975	352.5000	288.8000	3486.01	
666.975	352.5000	288.7250	3486.01	
666.975	352.5000	288.7500	3486.01	
666.976	352.5000	288.6750	3486.00	
666.976	352.5000	288.6750	3486.00	
666.976	352.4844	288.6500	3486.00	
666.977	352.5000	288.7000	3486.00	
666.977	352.5000	288.7000	3486.00	
666.977	352.5000	288.6000	3486.00	
666.978	352.5000	288.5750	3486.01	
666.978	352.4844	288.5750	3486.01	
666.978	352.5000	288.5500	3486.01	
666.978	352.5000	288.5250	3486.01	
666.979	352.5000	288.5000	3486.00	
666.979	352.4844	288.5250	3486.00	
666.979	352.5000	288.5750	3486.00	
