time,program_time,vert_angle,azimuth,distance,board2_temp,ax,ay,az,temperture,points,frequency(khz),program_frequency
14:49:49.01,6430.551,-9,231.21,1.62,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,7,231.21,124.11,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,-7,231.21,2.15,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:49.01,6430.551,9,231.21,124.29,48.03,0.211203,0.010172,0.982938,48.3,16128,0.34,0.02
14:49:55.57,6437.120,-15,68.66,1.20,48.03,0.213207,0.011031,0.984824,48.19,16128,4.14,0.26
14:50:01.56,6443.112,-15,298.66,0.00,48.03,0.211613,0.010453,0.98348,48.86,16128,3.70,0.23
14:50:03.96,6445.508,-15,292.32,0.74,48.03,0.212781,0.011594,0.982812,48.64,16128,19.68,1.22
14:50:08.97,6450.522,-15,277.43,0.72,48.03,0.212574,0.010453,0.98475,48.53,16128,12.26,0.76
14:50:18.61,6460.162,-15,231.04,0.87,48.03,0.212773,0.011129,0.985023,48.86,16128,2.12,0.13
14:50:18.61,6460.162,1,231.04,16.42,48.03,0.212773,0.011129,0.985023,48.86,16128,2.12,0.13
14:50:26.63,6468.177,-15,303.44,0.00,48.03,0.213191,0.009941,0.984605,48.75,16128,3.26,0.20
14:50:35.43,6476.972,-15,10.74,0.10,48.03,0.213141,0.00941,0.982734,47.97,16128,1.83,0.11
14:50:35.43,6476.972,1,10.74,0.06,48.03,0.213141,0.00941,0.982734,47.97,16128,1.83,0.11
14:51:24.15,6525.703,-15,39.69,0.06,48.03,0.211332,0.009566,0.983328,48.3,16128,0.35,0.02
14:51:24.15,6525.703,1,39.69,0.05,48.03,0.211332,0.009566,0.983328,48.3,16128,0.35,0.02
14:51:24.15,6525.703,-13,39.69,0.05,48.03,0.211332,0.009566,0.983328,48.3,16128,0.35,0.02
14:51:24.15,6525.703,3,39.69,0.05,48.03,0.211332,0.009566,0.983328,48.3,16128,0.35,0.02
14:51:24.15,6525.703,-11,39.69,0.02,48.03,0.211332,0.009566,0.983328,48.3,16128,0.35,0.02
14:51:24.15,6525.703,5,39.69,0.04,48.03,0.212008,0.010551,0.981871,48.19,16128,0.35,0.02
14:51:24.15,6525.703,-9,39.69,0.02,48.03,0.212008,0.010551,0.981871,48.19,16128,0.35,0.02
14:51:24.15,6525.703,7,39.69,0.06,48.03,0.212008,0.010551,0.981871,48.19,16128,0.35,0.02
14:51:24.15,6525.703,-7,39.69,0.02,48.03,0.212008,0.010551,0.981871,48.19,16128,0.35,0.02
14:51:24.15,6525.703,9,39.69,0.03,48.03,0.212008,0.010551,0.981871,48.19,16128,0.35,0.02
14:51:29.47,6531.023,-15,260.23,0.81,48.03,0.211363,0.010891,0.982387,48.64,16128,5.11,0.32
14:51:33.67,6535.223,-15,122.40,1.42,48.03,0.21218,0.010164,0.982,48.53,16128,3.84,0.24
14:51:39.55,6541.096,-15,39.78,0.05,48.03,0.212301,0.011473,0.982996,48.3,16128,3.72,0.23
14:51:43.61,6545.158,-15,336.60,0.02,48.03,0.21218,0.010047,0.98268,48.53,16128,10.78,0.67
14:51:48.63,6550.182,-15,308.17,0.04,48.03,0.212094,0.009953,0.982484,48.53,16128,11.86,0.74
14:51:53.57,6555.113,-15,40.22,0.05,48.03,0.210824,0.011105,0.981887,48.19,16128,10.94,0.68
14:51:59.78,6561.327,-15,234.75,0.88,48.03,0.211148,0.010746,0.982355,48.53,16128,5.60,0.35
14:52:43.71,6605.257,-15,68.58,1.21,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,1,68.58,9.14,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,-13,68.58,1.19,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,3,68.58,9.13,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,-11,68.58,1.17,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,5,68.58,9.03,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,-9,68.58,9.12,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,7,68.58,8.17,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:43.71,6605.257,-7,68.58,2.95,48.03,0.210934,0.011727,0.98318,48.3,16128,0.39,0.02
14:52:50.94,6612.483,-15,201.15,0.90,48.03,0.211809,0.010699,0.982395,48.3,16128,3.57,0.22
14:52:57.26,6618.809,-15,310.43,0.02,48.03,0.210992,0.010488,0.98241,48.64,16128,4.10,0.25
14:52:59.18,6620.724,-15,233.19,0.88,48.03,0.211031,0.009457,0.983578,48.53,16128,19.63,1.22
14:53:03.90,6625.447,-15,264.73,0.78,48.03,0.212312,0.010988,0.982277,48.3,16128,15.67,0.97
14:53:12.70,6634.248,-15,250.38,0.86,48.03,0.210258,0.009863,0.982695,48.19,16128,3.34,0.21
14:53:13.75,6635.299,-15,257.16,0.82,48.03,0.211457,0.011289,0.982676,48.53,16128,15.33,0.95
14:53:19.35,6640.900,-15,246.80,0.88,48.03,0.213996,0.011348,0.983738,48.42,16128,3.62,0.22
14:53:23.63,6645.172,-15,287.32,0.70,48.03,0.213125,0.011078,0.984332,48.42,16128,12.98,0.80
14:53:28.69,6650.234,-15,303.67,0.00,48.03,0.211957,0.009574,0.98316,48.19,16128,11.25,0.70
14:54:03.58,6685.126,-15,224.19,0.88,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,1,224.19,17.27,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,-13,224.19,1.05,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,3,224.19,27.07,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,-11,224.19,1.30,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,5,224.19,108.72,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:03.58,6685.126,-9,224.19,1.67,48.03,0.212598,0.010305,0.984375,48.53,16128,0.46,0.03
14:54:08.48,6690.030,-15,358.41,0.00,48.03,0.212398,0.010426,0.983641,48.3,16128,8.34,0.52
14:54:15.45,6696.998,-15,329.87,0.00,48.03,0.212828,0.010473,0.982168,48.64,16128,4.32,0.27
14:54:27.35,6708.899,-15,93.60,2.16,48.03,0.213539,0.010254,0.984297,48.64,16128,1.72,0.11
14:54:27.35,6708.899,1,93.60,8.86,48.03,0.213539,0.010254,0.984297,48.64,16128,1.72,0.11
14:54:29.20,6710.750,-15,181.99,0.89,48.03,0.211086,0.010238,0.983242,48.64,16128,15.04,0.93
14:54:34.10,6715.650,-15,295.22,0.00,48.03,0.212594,0.011254,0.982914,48.19,16128,3.52,0.22
14:54:42.21,6723.756,-15,257.88,0.83,47.97,0.211844,0.011656,0.983137,48.64,16128,3.02,0.19
14:54:44.14,6725.678,-15,251.55,0.84,47.97,0.21157,0.011207,0.983504,48.42,16128,19.57,1.21
14:54:49.49,6731.038,-15,324.56,0.00,47.97,0.212465,0.010535,0.982645,48.53,16128,3.72,0.23
14:54:55.78,6737.329,-15,141.93,0.99,47.97,0.211992,0.010699,0.983664,48.64,16128,5.66,0.35
14:54:58.88,6740.431,-15,206.38,0.92,47.97,0.213012,0.009719,0.981824,48.3,16128,8.06,0.50
14:55:35.18,6776.727,-15,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,1,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,-13,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,3,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,-11,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,5,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:35.18,6776.727,-9,57.99,0.00,47.97,0.210699,0.00973,0.981371,48.19,16128,0.44,0.03
14:55:43.36,6784.908,-15,276.96,0.72,47.97,0.212531,0.01166,0.982801,48.53,16128,3.22,0.20
14:55:44.24,6785.782,-15,12.41,0.08,47.97,0.212051,0.012141,0.982559,48.53,16128,18.45,1.14
14:55:50.82,6792.365,-15,41.04,0.03,47.97,0.211277,0.009766,0.983754,48.3,16128,3.09,0.19
14:56:00.42,6801.962,-15,285.75,0.72,47.97,0.212957,0.010758,0.984016,48.3,16128,1.80,0.11
14:56:00.42,6801.962,1,285.75,34.59,47.97,0.212957,0.010758,0.984016,48.3,16128,1.80,0.11
14:56:05.98,6807.526,-15,2.62,0.08,47.97,0.211195,0.012664,0.981391,48.19,16128,4.41,0.27
14:56:08.73,6810.281,-15,43.65,0.04,47.97,0.211945,0.010047,0.983082,48.42,16128,19.86,1.23
14:56:14.46,6816.005,-15,218.71,0.92,47.97,0.211625,0.009852,0.982516,48.42,16128,8.17,0.51
14:56:19.58,6821.133,-15,337.47,0.03,47.97,0.213051,0.010004,0.982938,48.42,16128,10.83,0.67
14:56:23.99,6825.533,-15,124.20,1.41,47.97,0.212699,0.010309,0.983059,47.97,16128,6.26,0.39
14:57:04.31,6865.861,-15,93.72,2.15,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,1,93.72,8.86,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,-13,93.72,4.24,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,3,93.72,8.86,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,-11,93.72,6.52,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,5,93.72,8.88,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,-9,93.72,9.00,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:04.31,6865.861,7,93.72,8.90,47.97,0.211289,0.01084,0.983543,48.42,16128,0.45,0.03
14:57:09.50,6871.042,-15,175.56,0.89,47.97,0.212301,0.010395,0.983437,48.3,16128,3.11,0.19
14:57:16.01,6877.547,-15,45.81,0.07,47.97,0.212773,0.010406,0.983719,48.19,16128,4.23,0.26
14:57:19.76,6881.309,-15,90.09,1.52,47.97,0.210934,0.010363,0.983688,48.08,16128,5.61,0.35
14:57:24.29,6885.831,-15,186.85,0.89,47.97,0.211949,0.01,0.982828,48.3,16128,6.52,0.40
14:57:31.32,6892.862,-15,305.33,0.00,47.97,0.211887,0.009953,0.982688,47.97,16128,5.33,0.33
14:57:37.32,6898.862,-15,60.03,0.00,47.97,0.212613,0.010461,0.983152,48.3,16128,3.58,0.22
14:57:40.15,6901.696,-15,83.62,2.28,47.97,0.213035,0.010723,0.982062,48.3,16128,7.97,0.49
14:57:43.54,6905.089,-15,46.98,0.06,47.97,0.211641,0.010301,0.983648,48.3,16128,16.43,1.02
14:57:48.99,6910.538,-15,113.06,1.56,47.97,0.212047,0.010105,0.982285,47.86,16128,9.12,0.57
14:57:57.14,6918.692,-15,32.68,0.12,47.97,0.21223,0.009125,0.984359,47.97,16128,2.72,0.17
14:57:59.84,6921.385,-15,140.31,1.02,47.97,0.21157,0.010426,0.984141,48.19,16128,11.53,0.72
14:58:17.90,6939.447,-15,148.50,0.91,47.97,0.21259,0.009891,0.981402,48.19,16128,0.97,0.06
14:58:17.90,6939.447,1,148.50,12.16,47.97,0.21259,0.009891,0.981402,48.19,16128,0.97,0.06
14:58:17.90,6939.447,-13,148.50,1.04,47.97,0.21259,0.009891,0.981402,48.19,16128,0.97,0.06
14:58:19.94,6941.491,-15,181.19,0.89,47.97,0.21157,0.01016,0.983297,48.42,16128,7.89,0.49
14:58:25.99,6947.540,-15,73.88,1.26,47.97,0.211664,0.011531,0.982684,48.3,16128,3.13,0.19
14:58:29.52,6951.067,-15,107.64,1.83,47.97,0.211492,0.010133,0.982031,48.08,16128,13.30,0.82
14:58:39.67,6961.221,-15,283.50,0.72,47.97,0.212801,0.010824,0.982008,48.3,16128,2.46,0.15
14:58:39.67,6961.221,1,283.50,34.52,47.97,0.212801,0.010824,0.982008,48.3,16128,2.46,0.15
14:58:43.65,6965.198,-15,345.47,0.00,47.97,0.211887,0.01118,0.983352,48.19,16128,7.62,0.47
14:58:50.36,6971.908,-15,77.85,1.42,47.97,0.212297,0.01018,0.98259,48.3,16128,5.12,0.32
15:00:15.93,7057.484,-15,356.14,0.00,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,1,356.14,0.12,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-13,356.14,0.09,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,3,356.14,0.09,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-11,356.14,0.12,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,5,356.14,0.11,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-9,356.14,0.07,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,7,356.14,0.09,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-7,356.14,0.12,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,9,356.14,0.08,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-5,356.14,0.12,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,11,356.14,0.00,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-3,356.14,0.10,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,13,356.14,0.00,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-1,356.14,0.10,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,15,356.14,0.00,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:15.93,7057.484,-15,356.14,0.00,47.97,0.212613,0.00952,0.981898,48.3,16128,0.19,0.01
15:00:19.08,7060.624,-15,105.44,1.86,47.97,0.210914,0.011684,0.985523,48.08,16128,20.90,1.30
15:00:25.18,7066.717,-15,196.49,0.90,47.97,0.212086,0.010387,0.982066,47.86,16128,2.65,0.16
15:00:28.72,7070.273,-15,114.03,1.54,47.97,0.214062,0.011754,0.981266,48.19,16128,8.99,0.56
15:00:33.62,7075.176,-15,243.83,0.88,47.97,0.211016,0.010836,0.984086,48.19,16128,3.29,0.20
15:00:39.12,7080.660,-15,130.41,1.22,47.97,0.211879,0.010258,0.982797,48.08,16128,7.46,0.46
15:00:45.16,7086.700,-15,177.93,0.88,47.97,0.213086,0.010496,0.982797,48.3,16128,7.96,0.49
15:00:49.66,7091.204,-15,142.26,0.99,47.97,0.211176,0.011121,0.982469,47.75,16128,11.02,0.68
15:00:54.06,7095.604,-15,170.75,0.87,47.97,0.211457,0.010258,0.983012,48.3,16128,25.33,1.57
15:00:59.95,7101.496,-15,353.51,0.14,47.97,0.211191,0.010703,0.983848,48.19,16128,5.86,0.36
15:01:08.34,7109.883,-15,212.48,0.90,47.97,0.21448,0.011609,0.984977,48.19,16128,2.82,0.17
15:01:11.19,7112.728,-15,47.87,0.04,47.97,0.211578,0.011004,0.983305,48.3,16128,5.67,0.35
15:02:27.72,7189.272,-15,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,1,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-13,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,3,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-11,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,5,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-9,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,7,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-7,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,9,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-5,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,11,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-3,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,13,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:27.72,7189.272,-1,55.01,0.00,47.97,0.212871,0.011855,0.984328,47.97,16128,0.21,0.01
15:02:29.11,7190.651,-15,237.07,0.88,47.97,0.213004,0.01077,0.984156,47.75,16128,11.70,0.73
15:02:34.80,7196.349,-15,110.48,1.67,47.97,0.210445,0.009957,0.982855,47.86,16128,3.59,0.22
15:02:38.89,7200.433,-15,294.39,0.70,47.97,0.210738,0.010023,0.982652,48.3,16128,10.17,0.63
15:02:47.42,7208.953,-15,208.08,0.90,47.97,0.212914,0.011551,0.984078,47.86,16128,3.25,0.20
15:02:49.63,7211.170,-15,297.21,0.00,47.97,0.213684,0.010734,0.982977,47.86,16128,7.28,0.45
15:02:53.53,7215.071,-15,87.84,2.37,47.79,0.213023,0.012039,0.98327,47.75,16128,11.83,0.73
15:02:59.55,7221.093,-15,115.83,1.52,47.79,0.21541,0.011605,0.984402,48.08,16128,2.68,0.17
15:03:05.83,7227.383,-15,235.17,0.88,47.79,0.217438,0.014738,0.984133,47.86,16128,4.95,0.31
15:03:11.10,7232.638,-15,127.88,1.32,47.79,0.213383,0.011047,0.985117,47.86,16128,5.55,0.34
15:03:18.92,7240.464,-15,125.73,1.37,47.79,0.213406,0.01091,0.982172,47.86,16128,2.06,0.13
15:03:18.92,7240.464,1,125.73,14.36,47.79,0.213406,0.01091,0.982172,47.86,16128,2.06,0.13
15:03:55.82,7277.370,-15,244.20,0.86,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,1,244.20,0.00,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,-13,244.20,1.02,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,3,244.20,0.00,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,-11,244.20,1.22,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,5,244.20,0.00,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:03:55.82,7277.370,-9,244.20,1.57,47.73,0.214047,0.011664,0.983242,48.3,16128,0.47,0.03
15:04:00.41,7281.955,-15,79.83,1.58,47.73,0.212277,0.009699,0.980113,47.97,16128,6.47,0.40
15:04:06.35,7287.891,-15,270.09,0.76,47.73,0.216145,0.01643,0.985582,48.19,16128,3.44,0.21
15:04:08.89,7290.434,-15,310.62,0.00,47.73,0.212082,0.011355,0.983113,47.75,16128,16.09,1.00
15:04:14.76,7296.300,-15,36.90,0.07,47.73,0.215449,0.010977,0.981832,48.19,16128,12.00,0.74
15:04:20.47,7302.019,-15,143.86,0.96,47.73,0.213727,0.010262,0.980852,48.19,16128,6.78,0.42
15:04:24.64,7306.187,-15,7.83,0.10,47.49,0.214453,0.010715,0.982848,47.75,16128,5.93,0.37
15:04:29.18,7310.723,-15,74.70,1.28,47.49,0.214371,0.012887,0.981574,48.08,16128,6.91,0.43
15:04:35.80,7317.345,-15,19.72,0.14,47.49,0.214426,0.010477,0.981898,47.75,16128,4.79,0.30
15:04:38.62,7320.152,-15,323.37,0.10,47.49,0.213781,0.011262,0.985941,47.86,16128,29.11,1.80
15:05:12.89,7354.435,-15,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:12.89,7354.435,1,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:12.89,7354.435,-13,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:12.89,7354.435,3,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:12.89,7354.435,-11,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:12.89,7354.435,5,60.56,0.00,47.49,0.215527,0.012078,0.981484,48.3,16128,0.47,0.03
15:05:14.60,7356.136,-15,299.16,0.00,47.49,0.212238,0.013676,0.983387,47.86,16128,9.48,0.59
15:05:19.28,7360.830,-15,102.24,1.92,47.49,0.212488,0.015121,0.984363,48.19,16128,8.87,0.55
15:05:25.63,7367.168,-15,335.47,0.02,47.49,0.210461,0.010832,0.982187,48.08,16128,5.02,0.31
15:05:34.36,7375.908,-15,277.38,0.73,47.49,0.211465,0.01109,0.984094,47.75,16128,2.16,0.13
15:05:34.36,7375.908,1,277.38,7.58,47.49,0.211465,0.01109,0.984094,47.75,16128,2.16,0.13
15:05:38.56,7380.105,-15,32.03,0.12,47.49,0.214176,0.011785,0.98352,47.86,16128,5.45,0.34
15:05:44.45,7385.997,-15,106.29,1.84,47.49,0.213164,0.01177,0.982141,47.86,16128,2.74,0.17
15:05:50.61,7392.157,-15,103.68,1.89,47.49,0.213617,0.010961,0.982934,47.75,16128,5.29,0.33
15:05:55.00,7396.540,-15,329.88,0.00,47.49,0.212879,0.008906,0.984484,47.97,16128,9.14,0.57
15:05:58.68,7400.229,-15,240.57,0.88,47.49,0.213375,0.011031,0.983137,47.75,16128,9.30,0.58
15:08:45.20,7566.739,-15,173.13,0.88,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,1,173.13,17.87,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-13,173.13,1.00,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,3,173.13,79.31,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-11,173.13,1.16,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,5,173.13,79.28,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-9,173.13,1.39,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,7,173.13,79.35,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-7,173.13,1.88,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,9,173.13,79.52,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-5,173.13,3.19,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,11,173.13,79.83,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-3,173.13,6.52,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,13,173.13,80.17,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-1,173.13,61.31,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,15,173.13,80.63,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-15,173.13,0.88,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,1,173.13,17.87,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-13,173.13,1.00,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,3,173.13,79.96,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-11,173.13,1.16,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,5,173.13,79.66,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-9,173.13,1.39,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,7,173.13,79.50,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-7,173.13,1.88,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,9,173.13,79.56,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-5,173.13,3.20,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,11,173.13,79.78,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-3,173.13,6.53,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,13,173.13,80.14,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-1,173.13,61.29,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,15,173.13,80.60,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:45.20,7566.739,-15,173.31,0.88,47.49,0.212508,0.012063,0.983645,47.75,16128,0.10,0.01
15:08:52.64,7574.180,-15,301.22,0.00,47.49,0.21391,0.011625,0.982391,47.86,16128,3.41,0.21
15:08:53.64,7575.181,-15,146.93,0.93,47.49,0.21518,0.010176,0.982465,47.86,16128,16.11,1.00
15:09:02.30,7583.830,-15,253.42,0.83,47.49,0.213277,0.009879,0.982273,47.86,16128,2.72,0.17
15:09:04.44,7585.971,-15,262.17,0.78,47.49,0.213547,0.010074,0.982102,47.53,16128,13.29,0.82
15:09:13.10,7594.631,-15,266.76,0.75,47.49,0.213281,0.011102,0.982234,48.08,16128,2.06,0.13
15:09:14.14,7595.673,-15,292.08,0.72,47.49,0.211742,0.010031,0.982441,47.75,16128,15.48,0.96
15:09:19.58,7601.117,-15,98.46,2.00,47.49,0.212785,0.009687,0.981551,47.86,16128,4.29,0.27
15:09:23.57,7605.098,-15,329.92,0.00,46.71,0.214625,0.011129,0.983223,47.31,16128,22.46,1.39
15:09:28.68,7610.216,-15,287.42,0.72,46.77,0.211348,0.01,0.982875,47.86,16128,13.44,0.83
15:09:34.21,7615.745,-15,300.60,0.00,46.77,0.21309,0.012422,0.980922,47.86,16128,19.69,1.22
