quat	0.73	-0.00	-0.09	-0.67
quat	0.73	-0.00	-0.09	-0.67
quat	0.73	0.00	-0.08	-0.67
quat	0.73	0.00	-0.08	-0.67
quat	0.73	0.00	-0.08	-0.67
quat	0.74	0.01	-0.08	-0.67
quat	0.74	0.01	-0.08	-0.67
quat	0.73	0.01	-0.08	-0.67
quat	0.74	0.01	-0.08	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.07	-0.67
quat	0.73	0.01	-0.07	-0.67
quat	0.73	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.67
quat	0.74	0.01	-0.06	-0.68
quat	0.74	0.01	-0.06	-0.68
quat	0.73	0.01	-0.06	-0.68
quat	0.73	0.01	-0.06	-0.68
quat	0.73	0.01	-0.06	-0.68
quat	0.73	0.02	-0.06	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.02	-0.05	-0.68
quat	0.73	0.03	-0.05	-0.68
quat	0.73	0.03	-0.05	-0.69
quat	0.73	0.03	-0.05	-0.69
quat	0.73	0.03	-0.05	-0.69
quat	0.73	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.05	-0.69
quat	0.72	0.03	-0.04	-0.69
quat	0.72	0.03	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.04	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.04	-0.03	-0.69
quat	0.72	0.05	-0.02	-0.69
quat	0.72	0.05	-0.02	-0.69
quat	0.72	0.05	-0.02	-0.69
quat	0.72	0.05	-0.02	-0.70
quat	0.72	0.05	-0.01	-0.70
quat	0.72	0.06	-0.01	-0.70
quat	0.72	0.06	-0.01	-0.70
quat	0.72	0.06	-0.00	-0.70
quat	0.72	0.06	0.00	-0.69
quat	0.72	0.07	0.01	-0.69
quat	0.72	0.07	0.01	-0.69
quat	0.72	0.07	0.02	-0.69
quat	0.71	0.08	0.02	-0.70
quat	0.71	0.08	0.03	-0.70
quat	0.71	0.08	0.03	-0.69
quat	0.71	0.09	0.04	-0.69
quat	0.71	0.09	0.05	-0.69
quat	0.71	0.10	0.06	-0.69
quat	0.71	0.10	0.06	-0.70
quat	0.71	0.11	0.07	-0.70
